date,data,source,score
2022-03-08 14:10:06,"Webinar “Green #Hydrogen – Trends and Developments”

In wöchentlichen Vorträgen, immer mittwochs ab 19 Uhr, geben Experten aus der Praxis einen Einblick in die Welt des #Wasserstoff. Schaut gerne in unserem YouTube #Livestream vorbei:  https://t.co/NkhDnTb45i https://t.co/vWEwmezmmu",HOOUHamburg,-0.9846953749656677
2022-03-08 14:07:57,"Pertamina, Pupuk and Mitsubishi to develop green hydrogen, ammonia &amp; CCUS value chain in Indonesia https://t.co/fUlUjsTBvn",bhargavbn8,-0.9642856121063232
2022-03-08 14:07:17,RT @SDHamiltonVIC: #Hydrogen “Idea that you’re going to be able to pipe the emissions...off to the coast of Gippsland…compress…put undergro…,BrightFrog,-0.9960557222366333
2022-03-08 14:06:05,"@PeterSmartpower @CiaranCuffe @vonderleyen Green #hydrogen please

 Forget #fossilfuels",IrelandHydrogen,-0.9852532744407654
2022-03-08 14:05:45,@Greenpeace There’s blood in the prowindgas product that @Greenpeace NRG sells in Germany. 90% Russian gas down blended with 9% biogas and 1% green hydrogen. @Greenpeace Will you divest immediately?,Dr_Keefer,-0.9958803653717041
2022-03-08 14:03:45,@DeborahMeaden Would it be a good idea to speed up the gas home heating replacement decision now?  Green hydrogen using renewable electricity with lots of storage and adjusting existing boilers as we did for natural gas?,SteveDixon99,-0.9985076785087585
2022-03-08 14:01:38,"Look at Texas go!!  60GW #GreenHydrogen megaproject to be developed in Texas.👍👏

#Hydrogen #ZeroEmissions #CleanEnergy 

$JEV.V $JROOF $JLM0

@h2_view @JerichoEV 

https://t.co/RhiDN2stLQ https://t.co/VVQ75RUItH",JerichoEV,-0.9951558113098145
2022-03-08 14:01:38,"Look at Texas go!!  60GW #GreenHydrogen megaproject to be developed in Texas.👍👏

#Hydrogen #ZeroEmissions #CleanEnergy 

$JEV.V $JROOF $JLM0

@h2_view @h2_technologies  

https://t.co/Jsi28OFOb0 https://t.co/LKQQRBwvK1",h2_technologies,-0.994847297668457
2022-03-08 14:00:54,"If hydrogen isn’t green (made with renewables not gas), and prioritised for the sectors that really need it (not heat) it will actually make Britain MORE reliant on Russian gas, raising funds for Putin’s war.

Donate now to a good cause and force Rich to get a stupid tattoo 💪 https://t.co/7TS7naGIeE",ClemCowton,-0.9959397315979004
2022-03-08 14:00:03,Green Hydrogen https://t.co/6R7iH6kKKK https://t.co/BcD806EAU8,EazyCadet,-0.9836913347244263
2022-03-08 13:59:09,"Happy #InternationalWomensDay2022! Today we celebrate all the fantastic women in the global on- and offshore wind &amp; green hydrogen industries🙋🏻‍♀️👷🏼‍♀️👩🏽‍🏭👩🏾‍💻👩‍🏫“We need your talent to continue building our future energy system”, comments WAB Managing Director Heike Winkler. #BreakTheBias https://t.co/GygezeNVgH",WABWindnetwork,0.9972423315048218
2022-03-08 13:56:33,"If this administration was really concerned about going Green 
They should be pushing HYDROGEN powered vehicles
Many car makers are making them
Angelina Jolie is driving right now
No battery recycling no exhaust 
VERY GREEN
This administration is lying to us all about everything",1citizenjames,-0.9986629486083984
2022-03-08 13:55:33,"@EliseStefanik Agreed.  Way past time to ditch petrodollars and fossil fuels and  accelerate investments in renewables. Solar on every roof, covering every parking lot, and investments in wind and green hydrogen. 

That's what you meant, right?",smitinnc,0.9979650974273682
2022-03-08 13:55:01,"With our prototype production facilities, we make parts to validate our designs and prove our technologies. Every day we progress further to the perfection that we feel will change our world. 🔬

#technology #cleantech #greentech #hydrogen #fuelcell #green https://t.co/5akMHhVV7D",IllumingPower,0.9991095662117004
2022-03-08 13:54:14,"Green hydrogen cheaper than hydrogen made from methane with no carbon capture. In Europe and China. And green hydrogen will get much cheaper. The methane kind? Enjoy the volatility. 

Also, green ammonia, used for fertilizer, cheaper than the dirty kind. https://t.co/9w0Nv5XcAE",JustinMikulka,-0.9323693513870239
2022-03-08 13:48:43,"@ChaneyforCurtin Woodside can Not be Allowed to Expand 

Woodside need to use their Engineers, workforce &amp; Capital to go directly to Developing Green Hydrogen as an Energy Export",udderrunner,-0.9900649189949036
2022-03-08 13:45:15,"RT @IRENA: Concluding the Policy Talks as moderator, @Ute_Collier of @IRENA thanks all speakers for their contributions to the discussion &amp;…",Alekhya_Datta,0.9989398121833801
2022-03-08 13:43:40,Worley leveraged NVIDIA Omniverse and AspenTech's AI-driven Aspen OptiPlant to develop a 3D physically accurate conceptual layout of the Gigastack Green Hydrogen project at the Humber U.K refinery. Explore the project at GTC on March 24 at 8 AM PDT. https://t.co/nYZDZF0GHk,NvidiaBryon,0.9706072211265564
2022-03-08 13:42:47,"EV &amp; Green Hydrogen can definitely work in unison..

Towards the zero point energy powered UFO etc..

We just need the £20 wage in Africa..

It will begin with the £5 wage etc.. towards the U.S.E.",djsuperonline,-0.9899381399154663
2022-03-08 13:42:22,"@IRENA Interesting. As the #industrial sector is the leading #hydrogen consumer, with 87.1 million tonnes of hydrogen consumed in 2020, incrementing the production of #green, #sustainable hydrogen is crucial. Find out more on #GreenHydrogen: https://t.co/a4MTjzfy5e https://t.co/06RH2KHCdl",cesispa,0.87174391746521
2022-03-08 13:39:37,"01 National Consulting Firm for a comprehensive...
https://t.co/gYLAxRThav",TendersNgo,0.9566794037818909
2022-03-08 13:38:41,"RT @equitybulls: Indo Thai Securities Ltd makes further investment in Femto Green Hydrogen Ltd

#IndoThaiSecurities #INE337M01013 #Investme…",JRISHI09,-0.9781191349029541
2022-03-08 13:38:15,RT @EBiancoIT: Green hydrogen is one of the solutions (and in some cases the only one) that can free hard to abate sectors from their fossi…,IndustryWonkBot,-0.9729586243629456
2022-03-08 13:36:38,@NotWoofers @m_s_ska_tov wait until you learn about green hydrogen developers,javitagracia,-0.9973867535591125
2022-03-08 13:35:21,"World's largest green H2 hub, Hydrogen City, to open in Texas in 2026 - New Atlas https://t.co/CvBAChCD5e",GreenEnergy,0.794950544834137
2022-03-08 13:30:41,"RT @iiea: “EIB comes into areas where there is market failure, and the risks and returns are imbalanced. The main focus is going to be on G…",ShivaDustdar,-0.9973338842391968
2022-03-08 13:28:44,"@samanthamarika1 https://t.co/6R4ULCdJIj

You actually think it's about green energy. Hydrogen cars have been around for 30 plus years etc blah blah blah they're just using covid (created) and global warming to implement something else.",AndrewB41670443,0.9557706713676453
2022-03-08 13:28:40,"RT @jhuben1: This Green Hydrogen Plant Could Soon Fuel SpaceX Rockets
#GreenHydrogen isn’t green at all. It is extracted from Natural Gas a…",jhuben1,-0.9990623593330383
2022-03-08 13:27:50,“The report separates policy recommendations into various stages to formulate appropriate policy pathways most suitable to a country's level of deployment of green hydrogen.” Reading: Green Hydrogen for Industry: A Guide to Policy Making https://t.co/l0bCUrwPVC by @IRENA,kairosarete,0.5347952842712402
2022-03-08 13:27:30,"World's Largest Green H2 Hub, Hydrogen City, to Open in Texas in 2026 #Energy #Ammonia #Texas #Hydrogen #𝒟𝒾𝑒𝒷𝒪1 #𝒟𝒾𝑒𝒷𝒪37 
https://t.co/ZRUwWZQkRZ",_Georgeobeid,-0.5838890075683594
2022-03-08 13:27:01,Opinion: Europe should now look at green hydrogen as an alternative to Russian fossil fuel. @Europarl_EN @Europarl_EN @eu_eeas @Shell @TotalEnergies @Repsol @RepsolWorldwide @iberdrola @TuIberdrola @eni,gast_25,-0.8032186031341553
2022-03-08 13:26:00,"RT @IRENA: Presenting the new policy guide report for industry, 
@IRENA expert @EBiancoIT: ""A step change may be the only option for specif…",kairosarete,-0.9965464472770691
2022-03-08 13:19:23,"https://t.co/uHNxBu52vL
-green-hydrogen-now-cheaper-than-grey-everywhere https://t.co/PQ1ra8NJe7",SteveLeo_,-0.9936568140983582
2022-03-08 13:19:06,Indothai securities - adds more stakes into Femto a green hydrogen  company ..registered in Dec 21 so couldnt find much financials ...may be for now the fad itself will help it run ...Indore based company https://t.co/WMQM0z2vGr,Milind4profits,-0.9823859333992004
2022-03-08 13:18:22,RT @TheEngineerUK: Electrolyser manufacturer @ITMPowerPlc is putting UK hydrogen on the map and breathing new life into an iconic industria…,mar13hydrogen,0.9960808157920837
2022-03-08 13:16:35,"@BellaWallerstei Frack the fracking frackers. The burning of a carbon based fuel releases CO2. Invest in fuel cell technology and clean energy (geothermal, wind, wave/tide and solar) to produce the green hydrogen. Hell, why don't the millions of gym equipment not generate electricity??!!",Jason__Clarke,-0.9921344518661499
2022-03-08 13:16:18,"🔧🔨We're investing £1.4m a week to upgrade the gas network 

🌿This is essential to keep you safe &amp; warm today and make sure the gas network is ready to transport hydrogen and biomethane, so we can all play our part in a green future 
https://t.co/OeE33j6ovy",WWUtilities,0.9981606602668762
2022-03-08 13:15:01,"RT @360onHistory To the left and below center you can see the Horsehead Nebula, 1,500 light-years away, with hydrogen in orange, oxygen blue &amp; sulfur (green). Above the horse is the Lion and the Flame nebula is to the left of the horse. Image: Maroun Mah… https://t.co/hlzBhBTQsq",nadeemansary,-0.9250257611274719
2022-03-08 13:12:46,. @RINA1861 &amp; #5MRenewables Sign MOU to Develop the Floating #GreenHydrogen #Vessel Project - This collaboration will contribute to the #decarbonization efforts of the #marine and energy segment - https://t.co/FU1KWbyFSW #HydrogenNow #GreenH2 #Hydrogen #Decarbonise #HydrogenNews https://t.co/DCLXS4Qmud,fuelcellsworks,0.9871841073036194
2022-03-08 13:11:48,"RT @gtectraining: Wow! @phpi reports that @cicvforum's Green Home Festival (8–12 August) at @edfringe will feature ""#HeatPump #mythbusting…",AlanSelect,0.9080865979194641
2022-03-08 13:11:41,"@MarcherMedia1 Stuff like green hydrogen as a storage method for renewable power which doubles as a drop in fuel for gas boilers, improved building fabric tech to lower the need to heat houses in the first place - there’s so many ways to come at it that just need joining up cohesively.",AIWHilton,-0.9662726521492004
2022-03-08 13:07:59,"The Netherlands has put forward a proposal for a €35 billion climate and transition fund, with €15 billion specifically for the development of advanced renewable energy carriers, including green hydrogen.

#greenhydrogen #energytransition #zeroemission

https://t.co/0TFvJbasA2",BallardPwr,-0.917444109916687
2022-03-08 13:06:57,"Brazil has the potential to become a global leader in green hydrogen production, but the country appears to be standing in its own way.
https://t.co/7vejO43rA1",BrazilianReport,0.9855812191963196
2022-03-08 13:05:57,"INDO THAI SEC.

Company made further investment in Femto Green Hydrogen Limited, the subsidiary incorporated on 23"" December, 2021 and has been allotted 28245000 equity shares of Re. 1/- each on 07th March,2022

#Indothai #Nse #Bse",stock_infomania,-0.9357520341873169
2022-03-08 13:04:57,"@ScottforFlorida We keep fighting wars over oil.  Do we want to continue to do that ,or invest in Green Energy options ?  My professor in college in early 80’s, almost 40 years ago said we had the technology to fuel our vehicles on Hydrogen.  Iran, Iraq, Kuwait wars all over oil.",sigle_greg,-0.9862832427024841
2022-03-08 13:04:25,"To the left and below center you can see the Horsehead Nebula, 1,500 light-years away, with hydrogen in orange, oxygen blue &amp; sulfur (green). Above the horse is the Lion and the Flame nebula is to the left of the horse. Image: Maroun Mahfoud via NASA APOD https://t.co/4ryYZQZetA",360onHistory,-0.8399412035942078
2022-03-08 13:02:05,RT @GermanyAfrica: #Hydrogen has great potential to enhance the German-African business relations and can be a good business opportunity fo…,MrSebWagner,0.9995761513710022
2022-03-08 13:01:02,"$PLUG PT lowered to $21 from $25 at Canaccord - Hold (uc)

„invasion + Europe‘s energy dilemma highlight the importance of energy independence, and thus policy + subsidy landscapes may shift further to benefit all types energy generation, incl. renewables like green #hydrogen. https://t.co/VDMddsUge1",ainge_man,-0.5196982026100159
2022-03-08 13:00:31,"Green or Blue, #Hydrogen offers huge potential for meeting the Paris Agreement CO2 targets. Download our white papers to see how our #instruments and #analyzers can be used in hydrogen production &amp; distribution.

👉 https://t.co/PWfSEQ5Co2 

#measurementmadeeasy #netzero https://t.co/m83DKdnsbp",ABBMeasurement,-0.6863835453987122
2022-03-08 12:59:26,RT @thesignal: “The drivers for decarbonization and the move toward renewables and green hydrogen are irreversible.” @Dlgoldwyn: https://t.…,Dlgoldwyn,-0.9786559343338013
2022-03-08 12:55:35,Green hydrogen is one of the solutions (and in some cases the only one) that can free hard to abate sectors from their fossil fuel reliance. This means that more industrial policy will be needed to support the infant green hydrogen industry. More here: https://t.co/d8VgBXuzdU,EBiancoIT,-0.9677870869636536
2022-03-08 12:51:41,The World's Largest Green Hydrogen Plant Will Be Built In Texas - Slashdot https://t.co/LwapZiaBTa,filterednews,-0.9620952010154724
2022-03-08 12:51:05,"Indo Thai Securities Ltd makes further investment in Femto Green Hydrogen Ltd

#IndoThaiSecurities #INE337M01013 #Investment #Subsidiary #FemtoGreenHydrogen 

https://t.co/sLStHKsryW https://t.co/nzpv0R5Ucb",equitybulls,-0.9834639430046082
2022-03-08 12:50:54,"@MrsLocke5 @ianjbullough @rothwell_tim @johnwiththatcat @TiceRichard Just because something is not optimised today, won't mean it's not optimised eventually.

Green hydrogen should work. I know a company that is working on converting C02 into animal feed with little processing.

Not sure what you meant by that other hyperbolic nonsense.",jesus_bingo,-0.9990904331207275
